save_path,seed,cv_folds,task,parameters,best_params,valid_score,train_score,train_r2,test_score,test_r2,outcome,alg
../regressors\linear\profit_dummy_profit_model.csv,42,2,continuous,"{'alpha': [0.1, 1, 10, 100, 1000], 'l1_ratio': array([0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9])}","{'alpha': 0.1, 'l1_ratio': np.float64(0.1)}",-27.53787566595831,3.9444689077566806,0.4270481927358336,3.9444689077566806,0.4270481927358336,profit,linear
