ID,rc_11,rc_14,rc_15,rc_26,rc_37,threshold,prediction
33,0.0,-1.0,0.0,0.0,0.0,-0.3685009942779541,25.761997082886335
33,0.0,0.0,0.0,-1.0,0.0,-0.3475009964237213,25.761997082886335
33,0.0,0.0,0.0,0.0,-1.0,-0.4035010056028366,25.761997082886335
33,0.0,0.0,-1.0,0.0,0.0,-0.43500098748302457,25.761997082886335
33,-1.0,0.0,0.0,0.0,0.0,-0.30250099463558194,25.761997082886335
33,0.0,0.0,0.0,1.0,0.0,0.4884999990463257,25.761997082886335
33,0.0,0.0,0.0,1.0,0.0,0.3800000101327896,25.761997082886335
34,0.0,-1.0,0.0,0.0,0.0,-0.3685009942779541,27.78617753293119
34,0.0,0.0,0.0,-1.0,0.0,-0.3475009964237213,27.78617753293119
34,0.0,0.0,0.0,0.0,-1.0,-0.4035010056028366,27.78617753293119
34,0.0,0.0,-1.0,0.0,0.0,-0.43500098748302457,27.78617753293119
34,-1.0,0.0,0.0,0.0,0.0,-0.30250099463558194,27.78617753293119
34,0.0,0.0,0.0,1.0,0.0,0.4884999990463257,27.78617753293119
34,0.0,0.0,0.0,-1.0,0.0,-0.3800010101327896,27.78617753293119
34,0.0,1.0,0.0,0.0,0.0,0.6165000200271606,27.78617753293119
35,0.0,-1.0,0.0,0.0,0.0,-0.3685009942779541,29.789721121706
35,0.0,0.0,0.0,-1.0,0.0,-0.3475009964237213,29.789721121706
35,0.0,0.0,0.0,0.0,-1.0,-0.4035010056028366,29.789721121706
35,0.0,0.0,-1.0,0.0,0.0,-0.43500098748302457,29.789721121706
35,-1.0,0.0,0.0,0.0,0.0,-0.30250099463558194,29.789721121706
35,0.0,0.0,0.0,1.0,0.0,0.4884999990463257,29.789721121706
35,0.0,0.0,0.0,-1.0,0.0,-0.3800010101327896,29.789721121706
35,0.0,-1.0,0.0,0.0,0.0,-0.6165010200271607,29.789721121706
36,0.0,-1.0,0.0,0.0,0.0,-0.3685009942779541,27.840009182849325
36,0.0,0.0,0.0,-1.0,0.0,-0.3475009964237213,27.840009182849325
36,0.0,0.0,0.0,0.0,-1.0,-0.4035010056028366,27.840009182849325
36,0.0,0.0,-1.0,0.0,0.0,-0.43500098748302457,27.840009182849325
36,-1.0,0.0,0.0,0.0,0.0,-0.30250099463558194,27.840009182849325
36,0.0,0.0,0.0,-1.0,0.0,-0.48850099904632566,27.840009182849325
36,0.0,1.0,0.0,0.0,0.0,0.5575000047683716,27.840009182849325
36,0.0,1.0,0.0,0.0,0.0,0.4910000115633011,27.840009182849325
37,0.0,-1.0,0.0,0.0,0.0,-0.3685009942779541,31.38085424350863
37,0.0,0.0,0.0,-1.0,0.0,-0.3475009964237213,31.38085424350863
37,0.0,0.0,0.0,0.0,-1.0,-0.4035010056028366,31.38085424350863
37,0.0,0.0,-1.0,0.0,0.0,-0.43500098748302457,31.38085424350863
37,-1.0,0.0,0.0,0.0,0.0,-0.30250099463558194,31.38085424350863
37,0.0,0.0,0.0,-1.0,0.0,-0.48850099904632566,31.38085424350863
37,0.0,1.0,0.0,0.0,0.0,0.5575000047683716,31.38085424350863
37,0.0,-1.0,0.0,0.0,0.0,-0.49100101156330106,31.38085424350863
38,0.0,-1.0,0.0,0.0,0.0,-0.3685009942779541,32.10721297618714
38,0.0,0.0,0.0,-1.0,0.0,-0.3475009964237213,32.10721297618714
38,0.0,0.0,0.0,0.0,-1.0,-0.4035010056028366,32.10721297618714
38,0.0,0.0,-1.0,0.0,0.0,-0.43500098748302457,32.10721297618714
38,-1.0,0.0,0.0,0.0,0.0,-0.30250099463558194,32.10721297618714
38,0.0,0.0,0.0,-1.0,0.0,-0.48850099904632566,32.10721297618714
38,0.0,-1.0,0.0,0.0,0.0,-0.5575010047683716,32.10721297618714
38,1.0,0.0,0.0,0.0,0.0,0.4840000122785568,32.10721297618714
39,0.0,-1.0,0.0,0.0,0.0,-0.3685009942779541,34.098790633305136
39,0.0,0.0,0.0,-1.0,0.0,-0.3475009964237213,34.098790633305136
39,0.0,0.0,0.0,0.0,-1.0,-0.4035010056028366,34.098790633305136
39,0.0,0.0,-1.0,0.0,0.0,-0.43500098748302457,34.098790633305136
39,-1.0,0.0,0.0,0.0,0.0,-0.30250099463558194,34.098790633305136
39,0.0,0.0,0.0,-1.0,0.0,-0.48850099904632566,34.098790633305136
39,0.0,-1.0,0.0,0.0,0.0,-0.5575010047683716,34.098790633305136
39,-1.0,0.0,0.0,0.0,0.0,-0.4840010122785568,34.098790633305136
39,0.0,0.0,1.0,0.0,0.0,0.5394999980926514,34.098790633305136
40,0.0,-1.0,0.0,0.0,0.0,-0.3685009942779541,37.72757608080691
40,0.0,0.0,0.0,-1.0,0.0,-0.3475009964237213,37.72757608080691
40,0.0,0.0,0.0,0.0,-1.0,-0.4035010056028366,37.72757608080691
40,0.0,0.0,-1.0,0.0,0.0,-0.43500098748302457,37.72757608080691
40,-1.0,0.0,0.0,0.0,0.0,-0.30250099463558194,37.72757608080691
40,0.0,0.0,0.0,-1.0,0.0,-0.48850099904632566,37.72757608080691
40,0.0,-1.0,0.0,0.0,0.0,-0.5575010047683716,37.72757608080691
40,-1.0,0.0,0.0,0.0,0.0,-0.4840010122785568,37.72757608080691
40,0.0,0.0,-1.0,0.0,0.0,-0.5395009980926514,37.72757608080691
