ID,rc_11,rc_14,rc_15,rc_26,rc_37,threshold,prediction
1,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,5.905423499463753
1,0.0,0.0,0.0,0.0,1.0,0.34549999237060547,5.905423499463753
1,0.0,0.0,0.0,1.0,0.0,0.29999999701976776,5.905423499463753
1,0.0,0.0,0.0,0.0,1.0,0.267999991774559,5.905423499463753
2,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,1.661382300765193
2,0.0,0.0,0.0,0.0,1.0,0.34549999237060547,1.661382300765193
2,0.0,0.0,0.0,1.0,0.0,0.29999999701976776,1.661382300765193
2,0.0,0.0,0.0,0.0,-1.0,-0.268000991774559,1.661382300765193
3,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,6.542790225446486
3,0.0,0.0,0.0,0.0,1.0,0.34549999237060547,6.542790225446486
3,0.0,0.0,0.0,-1.0,0.0,-0.30000099701976773,6.542790225446486
3,0.0,0.0,0.0,1.0,0.0,0.36900000274181366,6.542790225446486
4,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,8.44420516800334
4,0.0,0.0,0.0,0.0,1.0,0.34549999237060547,8.44420516800334
4,0.0,0.0,0.0,-1.0,0.0,-0.30000099701976773,8.44420516800334
4,0.0,0.0,0.0,-1.0,0.0,-0.36900100274181363,8.44420516800334
5,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,0.28168326077335637
5,0.0,0.0,0.0,0.0,-1.0,-0.34550099237060544,0.28168326077335637
5,0.0,0.0,0.0,0.0,1.0,0.4925000071525574,0.28168326077335637
5,0.0,0.0,0.0,1.0,0.0,0.3764999955892563,0.28168326077335637
5,0.0,1.0,0.0,0.0,0.0,0.5685000121593475,0.28168326077335637
5,0.0,0.0,0.0,1.0,0.0,0.27150000631809235,0.28168326077335637
6,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,1.228345012534811
6,0.0,0.0,0.0,0.0,-1.0,-0.34550099237060544,1.228345012534811
6,0.0,0.0,0.0,0.0,1.0,0.4925000071525574,1.228345012534811
6,0.0,0.0,0.0,1.0,0.0,0.3764999955892563,1.228345012534811
6,0.0,1.0,0.0,0.0,0.0,0.5685000121593475,1.228345012534811
6,0.0,0.0,0.0,-1.0,0.0,-0.2715010063180923,1.228345012534811
7,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,2.0848359425661096
7,0.0,0.0,0.0,0.0,-1.0,-0.34550099237060544,2.0848359425661096
7,0.0,0.0,0.0,0.0,1.0,0.4925000071525574,2.0848359425661096
7,0.0,0.0,0.0,1.0,0.0,0.3764999955892563,2.0848359425661096
7,0.0,-1.0,0.0,0.0,0.0,-0.5685010121593476,2.0848359425661096
8,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,4.604972188076085
8,0.0,0.0,0.0,0.0,-1.0,-0.34550099237060544,4.604972188076085
8,0.0,0.0,0.0,0.0,1.0,0.4925000071525574,4.604972188076085
8,0.0,0.0,0.0,-1.0,0.0,-0.37650099558925626,4.604972188076085
9,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,0.9319641223022791
9,0.0,0.0,0.0,0.0,-1.0,-0.34550099237060544,0.9319641223022791
9,0.0,0.0,0.0,0.0,-1.0,-0.49250100715255735,0.9319641223022791
9,0.0,0.0,0.0,0.0,1.0,0.5384999811649323,0.9319641223022791
10,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,0.41685363762223165
10,0.0,0.0,0.0,0.0,-1.0,-0.34550099237060544,0.41685363762223165
10,0.0,0.0,0.0,0.0,-1.0,-0.49250100715255735,0.41685363762223165
10,0.0,0.0,0.0,0.0,-1.0,-0.5385009811649323,0.41685363762223165
10,0.0,1.0,0.0,0.0,0.0,0.6890000104904175,0.41685363762223165
10,0.0,0.0,0.0,0.0,1.0,0.7529999911785126,0.41685363762223165
10,0.0,0.0,1.0,0.0,0.0,0.5705000162124634,0.41685363762223165
10,0.0,1.0,0.0,0.0,0.0,0.46549999713897705,0.41685363762223165
11,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,0.05517240441069818
11,0.0,0.0,0.0,0.0,-1.0,-0.34550099237060544,0.05517240441069818
11,0.0,0.0,0.0,0.0,-1.0,-0.49250100715255735,0.05517240441069818
11,0.0,0.0,0.0,0.0,-1.0,-0.5385009811649323,0.05517240441069818
11,0.0,1.0,0.0,0.0,0.0,0.6890000104904175,0.05517240441069818
11,0.0,0.0,0.0,0.0,1.0,0.7529999911785126,0.05517240441069818
11,0.0,0.0,1.0,0.0,0.0,0.5705000162124634,0.05517240441069818
11,0.0,-1.0,0.0,0.0,0.0,-0.465500997138977,0.05517240441069818
12,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,0.0
12,0.0,0.0,0.0,0.0,-1.0,-0.34550099237060544,0.0
12,0.0,0.0,0.0,0.0,-1.0,-0.49250100715255735,0.0
12,0.0,0.0,0.0,0.0,-1.0,-0.5385009811649323,0.0
12,0.0,1.0,0.0,0.0,0.0,0.6890000104904175,0.0
12,0.0,0.0,0.0,0.0,1.0,0.7529999911785126,0.0
12,0.0,0.0,-1.0,0.0,0.0,-0.5705010162124634,0.0
13,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,0.490257945290812
13,0.0,0.0,0.0,0.0,-1.0,-0.34550099237060544,0.490257945290812
13,0.0,0.0,0.0,0.0,-1.0,-0.49250100715255735,0.490257945290812
13,0.0,0.0,0.0,0.0,-1.0,-0.5385009811649323,0.490257945290812
13,0.0,1.0,0.0,0.0,0.0,0.6890000104904175,0.490257945290812
13,0.0,0.0,0.0,0.0,-1.0,-0.7530009911785126,0.490257945290812
14,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,0.49171263617772587
14,0.0,0.0,0.0,0.0,-1.0,-0.34550099237060544,0.49171263617772587
14,0.0,0.0,0.0,0.0,-1.0,-0.49250100715255735,0.49171263617772587
14,0.0,0.0,0.0,0.0,-1.0,-0.5385009811649323,0.49171263617772587
14,0.0,-1.0,0.0,0.0,0.0,-0.6890010104904175,0.49171263617772587
15,0.0,0.0,0.0,-1.0,0.0,-0.4385010020265579,6.309274640307457
15,0.0,1.0,0.0,0.0,0.0,0.37950000166893005,6.309274640307457
15,0.0,0.0,0.0,0.0,1.0,0.2669999897480011,6.309274640307457
16,0.0,0.0,0.0,-1.0,0.0,-0.4385010020265579,3.0933545399415396
16,0.0,1.0,0.0,0.0,0.0,0.37950000166893005,3.0933545399415396
16,0.0,0.0,0.0,0.0,-1.0,-0.26700098974800107,3.0933545399415396
16,0.0,0.0,0.0,1.0,0.0,0.5485000014305115,3.0933545399415396
16,0.0,1.0,0.0,0.0,0.0,0.2785000056028366,3.0933545399415396
17,0.0,0.0,0.0,-1.0,0.0,-0.4385010020265579,3.528046682301978
17,0.0,1.0,0.0,0.0,0.0,0.37950000166893005,3.528046682301978
17,0.0,0.0,0.0,0.0,-1.0,-0.26700098974800107,3.528046682301978
17,0.0,0.0,0.0,1.0,0.0,0.5485000014305115,3.528046682301978
17,0.0,-1.0,0.0,0.0,0.0,-0.2785010056028366,3.528046682301978
18,0.0,0.0,0.0,-1.0,0.0,-0.4385010020265579,3.0418955188005685
18,0.0,1.0,0.0,0.0,0.0,0.37950000166893005,3.0418955188005685
18,0.0,0.0,0.0,0.0,-1.0,-0.26700098974800107,3.0418955188005685
18,0.0,0.0,0.0,-1.0,0.0,-0.5485010014305115,3.0418955188005685
18,0.0,1.0,0.0,0.0,0.0,0.3384999930858612,3.0418955188005685
18,0.0,0.0,0.0,0.0,1.0,0.5319999754428864,3.0418955188005685
