ID,rc_11,rc_14,rc_15,rc_26,rc_37,threshold,prediction
21,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,0.22867023711951212
21,0.0,0.0,0.0,0.0,1.0,0.6520000100135803,0.22867023711951212
21,0.0,0.0,0.0,1.0,0.0,0.5629999935626984,0.22867023711951212
21,0.0,0.0,0.0,0.0,1.0,0.48999999463558197,0.22867023711951212
21,1.0,0.0,0.0,0.0,0.0,0.6145000159740448,0.22867023711951212
21,0.0,0.0,-1.0,0.0,0.0,-0.5810010002384186,0.22867023711951212
22,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,1.4468420698207343
22,0.0,0.0,0.0,0.0,1.0,0.6520000100135803,1.4468420698207343
22,0.0,0.0,0.0,1.0,0.0,0.5629999935626984,1.4468420698207343
22,0.0,0.0,0.0,0.0,1.0,0.48999999463558197,1.4468420698207343
22,-1.0,0.0,0.0,0.0,0.0,-0.6145010159740448,1.4468420698207343
23,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,5.510125671022007
23,0.0,0.0,0.0,0.0,1.0,0.6520000100135803,5.510125671022007
23,0.0,0.0,0.0,1.0,0.0,0.5629999935626984,5.510125671022007
23,0.0,0.0,0.0,0.0,-1.0,-0.49000099463558194,5.510125671022007
24,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,0.05716808033106438
24,0.0,0.0,0.0,0.0,1.0,0.6520000100135803,0.05716808033106438
24,0.0,0.0,0.0,-1.0,0.0,-0.5630009935626984,0.05716808033106438
24,1.0,0.0,0.0,0.0,0.0,0.6960000097751617,0.05716808033106438
24,0.0,0.0,0.0,0.0,1.0,0.6144999861717224,0.05716808033106438
24,1.0,0.0,0.0,0.0,0.0,0.6290000081062317,0.05716808033106438
24,0.0,0.0,0.0,0.0,1.0,0.23849999904632568,0.05716808033106438
25,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,0.0
25,0.0,0.0,0.0,0.0,1.0,0.6520000100135803,0.0
25,0.0,0.0,0.0,-1.0,0.0,-0.5630009935626984,0.0
25,1.0,0.0,0.0,0.0,0.0,0.6960000097751617,0.0
25,0.0,0.0,0.0,0.0,1.0,0.6144999861717224,0.0
25,1.0,0.0,0.0,0.0,0.0,0.6290000081062317,0.0
25,0.0,0.0,0.0,0.0,-1.0,-0.23850099904632568,0.0
26,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,0.10561307617518886
26,0.0,0.0,0.0,0.0,1.0,0.6520000100135803,0.10561307617518886
26,0.0,0.0,0.0,-1.0,0.0,-0.5630009935626984,0.10561307617518886
26,1.0,0.0,0.0,0.0,0.0,0.6960000097751617,0.10561307617518886
26,0.0,0.0,0.0,0.0,1.0,0.6144999861717224,0.10561307617518886
26,-1.0,0.0,0.0,0.0,0.0,-0.6290010081062317,0.10561307617518886
27,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,0.37448988515680376
27,0.0,0.0,0.0,0.0,1.0,0.6520000100135803,0.37448988515680376
27,0.0,0.0,0.0,-1.0,0.0,-0.5630009935626984,0.37448988515680376
27,1.0,0.0,0.0,0.0,0.0,0.6960000097751617,0.37448988515680376
27,0.0,0.0,0.0,0.0,-1.0,-0.6145009861717224,0.37448988515680376
28,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,0.20743670216503815
28,0.0,0.0,0.0,0.0,1.0,0.6520000100135803,0.20743670216503815
28,0.0,0.0,0.0,-1.0,0.0,-0.5630009935626984,0.20743670216503815
28,-1.0,0.0,0.0,0.0,0.0,-0.6960010097751618,0.20743670216503815
28,0.0,0.0,0.0,0.0,1.0,0.4389999955892563,0.20743670216503815
29,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,1.3564746133082628
29,0.0,0.0,0.0,0.0,1.0,0.6520000100135803,1.3564746133082628
29,0.0,0.0,0.0,-1.0,0.0,-0.5630009935626984,1.3564746133082628
29,-1.0,0.0,0.0,0.0,0.0,-0.6960010097751618,1.3564746133082628
29,0.0,0.0,0.0,0.0,-1.0,-0.43900099558925626,1.3564746133082628
30,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,4.471296829822983
30,0.0,0.0,0.0,0.0,-1.0,-0.6520010100135804,4.471296829822983
30,0.0,0.0,0.0,1.0,0.0,0.6229999959468842,4.471296829822983
30,0.0,1.0,0.0,0.0,0.0,0.5879999995231628,4.471296829822983
31,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,15.4045466826413
31,0.0,0.0,0.0,0.0,-1.0,-0.6520010100135804,15.4045466826413
31,0.0,0.0,0.0,1.0,0.0,0.6229999959468842,15.4045466826413
31,0.0,-1.0,0.0,0.0,0.0,-0.5880009995231629,15.4045466826413
32,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,1.822294151268395
32,0.0,0.0,0.0,0.0,-1.0,-0.6520010100135804,1.822294151268395
32,0.0,0.0,0.0,-1.0,0.0,-0.6230009959468842,1.822294151268395
32,0.0,0.0,0.0,1.0,0.0,0.7254999876022339,1.822294151268395
33,0.0,0.0,0.0,-1.0,0.0,-0.4895010010728836,0.3295125513866139
33,0.0,0.0,0.0,0.0,-1.0,-0.6520010100135804,0.3295125513866139
33,0.0,0.0,0.0,-1.0,0.0,-0.6230009959468842,0.3295125513866139
33,0.0,0.0,0.0,-1.0,0.0,-0.7255009876022339,0.3295125513866139
