ID,rc_11,rc_14,rc_15,rc_26,rc_37,threshold,prediction
1,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,1.7337551000645006
1,0.0,0.0,1.0,0.0,0.0,0.36550000309944153,1.7337551000645006
1,0.0,1.0,0.0,0.0,0.0,0.2724999934434891,1.7337551000645006
2,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,3.6699062429556886
2,0.0,0.0,1.0,0.0,0.0,0.36550000309944153,3.6699062429556886
2,0.0,-1.0,0.0,0.0,0.0,-0.27250099344348905,3.6699062429556886
2,0.0,0.0,0.0,1.0,0.0,0.34849999845027924,3.6699062429556886
3,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,4.855395547131025
3,0.0,0.0,1.0,0.0,0.0,0.36550000309944153,4.855395547131025
3,0.0,-1.0,0.0,0.0,0.0,-0.27250099344348905,4.855395547131025
3,0.0,0.0,0.0,-1.0,0.0,-0.3485009984502792,4.855395547131025
3,1.0,0.0,0.0,0.0,0.0,0.42149999737739563,4.855395547131025
4,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,6.2499085522456
4,0.0,0.0,1.0,0.0,0.0,0.36550000309944153,6.2499085522456
4,0.0,-1.0,0.0,0.0,0.0,-0.27250099344348905,6.2499085522456
4,0.0,0.0,0.0,-1.0,0.0,-0.3485009984502792,6.2499085522456
4,-1.0,0.0,0.0,0.0,0.0,-0.4215009973773956,6.2499085522456
5,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,0.7308774747938567
5,0.0,0.0,-1.0,0.0,0.0,-0.3655010030994415,0.7308774747938567
5,0.0,0.0,1.0,0.0,0.0,0.5309999883174896,0.7308774747938567
5,0.0,1.0,0.0,0.0,0.0,0.3999999910593033,0.7308774747938567
5,0.0,0.0,0.0,0.0,1.0,0.4449999928474426,0.7308774747938567
6,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,0.6527527748780279
6,0.0,0.0,-1.0,0.0,0.0,-0.3655010030994415,0.6527527748780279
6,0.0,0.0,1.0,0.0,0.0,0.5309999883174896,0.6527527748780279
6,0.0,1.0,0.0,0.0,0.0,0.3999999910593033,0.6527527748780279
6,0.0,0.0,0.0,0.0,-1.0,-0.4450009928474426,0.6527527748780279
6,0.0,1.0,0.0,0.0,0.0,0.29250000417232513,0.6527527748780279
7,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,1.9041797259318687
7,0.0,0.0,-1.0,0.0,0.0,-0.3655010030994415,1.9041797259318687
7,0.0,0.0,1.0,0.0,0.0,0.5309999883174896,1.9041797259318687
7,0.0,1.0,0.0,0.0,0.0,0.3999999910593033,1.9041797259318687
7,0.0,0.0,0.0,0.0,-1.0,-0.4450009928474426,1.9041797259318687
7,0.0,-1.0,0.0,0.0,0.0,-0.2925010041723251,1.9041797259318687
8,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,3.7742785901676705
8,0.0,0.0,-1.0,0.0,0.0,-0.3655010030994415,3.7742785901676705
8,0.0,0.0,1.0,0.0,0.0,0.5309999883174896,3.7742785901676705
8,0.0,-1.0,0.0,0.0,0.0,-0.40000099105930326,3.7742785901676705
9,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,0.24213855948656676
9,0.0,0.0,-1.0,0.0,0.0,-0.3655010030994415,0.24213855948656676
9,0.0,0.0,-1.0,0.0,0.0,-0.5310009883174897,0.24213855948656676
9,0.0,0.0,1.0,0.0,0.0,0.6305000185966492,0.24213855948656676
9,0.0,0.0,0.0,0.0,1.0,0.55799999833107,0.24213855948656676
9,0.0,1.0,0.0,0.0,0.0,0.3044999986886978,0.24213855948656676
10,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,0.7926866527431498
10,0.0,0.0,-1.0,0.0,0.0,-0.3655010030994415,0.7926866527431498
10,0.0,0.0,-1.0,0.0,0.0,-0.5310009883174897,0.7926866527431498
10,0.0,0.0,1.0,0.0,0.0,0.6305000185966492,0.7926866527431498
10,0.0,0.0,0.0,0.0,1.0,0.55799999833107,0.7926866527431498
10,0.0,-1.0,0.0,0.0,0.0,-0.3045009986886978,0.7926866527431498
11,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,1.3690284179788148
11,0.0,0.0,-1.0,0.0,0.0,-0.3655010030994415,1.3690284179788148
11,0.0,0.0,-1.0,0.0,0.0,-0.5310009883174897,1.3690284179788148
11,0.0,0.0,1.0,0.0,0.0,0.6305000185966492,1.3690284179788148
11,0.0,0.0,0.0,0.0,-1.0,-0.55800099833107,1.3690284179788148
12,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,0.0
12,0.0,0.0,-1.0,0.0,0.0,-0.3655010030994415,0.0
12,0.0,0.0,-1.0,0.0,0.0,-0.5310009883174897,0.0
12,0.0,0.0,-1.0,0.0,0.0,-0.6305010185966492,0.0
12,1.0,0.0,0.0,0.0,0.0,0.527999997138977,0.0
13,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,0.33764854049445264
13,0.0,0.0,-1.0,0.0,0.0,-0.3655010030994415,0.33764854049445264
13,0.0,0.0,-1.0,0.0,0.0,-0.5310009883174897,0.33764854049445264
13,0.0,0.0,-1.0,0.0,0.0,-0.6305010185966492,0.33764854049445264
13,-1.0,0.0,0.0,0.0,0.0,-0.5280009971389771,0.33764854049445264
13,0.0,0.0,0.0,1.0,0.0,0.43449999392032623,0.33764854049445264
14,0.0,1.0,0.0,0.0,0.0,0.4415000081062317,1.1159461426420296
14,0.0,0.0,-1.0,0.0,0.0,-0.3655010030994415,1.1159461426420296
14,0.0,0.0,-1.0,0.0,0.0,-0.5310009883174897,1.1159461426420296
14,0.0,0.0,-1.0,0.0,0.0,-0.6305010185966492,1.1159461426420296
14,-1.0,0.0,0.0,0.0,0.0,-0.5280009971389771,1.1159461426420296
14,0.0,0.0,0.0,-1.0,0.0,-0.4345009939203262,1.1159461426420296
15,0.0,-1.0,0.0,0.0,0.0,-0.44150100810623166,4.371113434541278
15,0.0,0.0,1.0,0.0,0.0,0.5604999959468842,4.371113434541278
15,0.0,0.0,0.0,1.0,0.0,0.49650000035762787,4.371113434541278
15,0.0,0.0,0.0,1.0,0.0,0.28849999606609344,4.371113434541278
15,0.0,0.0,1.0,0.0,0.0,0.33149999380111694,4.371113434541278
16,0.0,-1.0,0.0,0.0,0.0,-0.44150100810623166,2.4132719242608762
16,0.0,0.0,1.0,0.0,0.0,0.5604999959468842,2.4132719242608762
16,0.0,0.0,0.0,1.0,0.0,0.49650000035762787,2.4132719242608762
16,0.0,0.0,0.0,1.0,0.0,0.28849999606609344,2.4132719242608762
16,0.0,0.0,-1.0,0.0,0.0,-0.3315009938011169,2.4132719242608762
17,0.0,-1.0,0.0,0.0,0.0,-0.44150100810623166,4.105604937277906
17,0.0,0.0,1.0,0.0,0.0,0.5604999959468842,4.105604937277906
17,0.0,0.0,0.0,1.0,0.0,0.49650000035762787,4.105604937277906
17,0.0,0.0,0.0,-1.0,0.0,-0.2885009960660934,4.105604937277906
17,0.0,0.0,1.0,0.0,0.0,0.46050000190734863,4.105604937277906
17,1.0,0.0,0.0,0.0,0.0,0.3305000066757202,4.105604937277906
