ID,rc_11,rc_14,rc_15,rc_26,rc_37,threshold,prediction
1,0.0,0.0,0.0,1,0.0,0.5795000195503235,24.958788434460768
2,0.0,0.0,0.0,-1,0.0,-0.5795010195503235,30.206442735761332
