ID,rc_11,rc_14,rc_15,rc_26,rc_37,threshold,prediction
1,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,3.2390195512093225
1,0.0,1.0,0.0,0.0,0.0,0.3270000070333481,3.2390195512093225
1,1.0,0.0,0.0,0.0,0.0,0.2864999920129776,3.2390195512093225
2,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,0.44138446407247656
2,0.0,1.0,0.0,0.0,0.0,0.3270000070333481,0.44138446407247656
2,-1.0,0.0,0.0,0.0,0.0,-0.2865009920129776,0.44138446407247656
2,0.0,1.0,0.0,0.0,0.0,0.239499993622303,0.44138446407247656
3,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,1.376630181172397
3,0.0,1.0,0.0,0.0,0.0,0.3270000070333481,1.376630181172397
3,-1.0,0.0,0.0,0.0,0.0,-0.2865009920129776,1.376630181172397
3,0.0,-1.0,0.0,0.0,0.0,-0.239500993622303,1.376630181172397
4,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,3.339801127168893
4,0.0,-1.0,0.0,0.0,0.0,-0.32700100703334806,3.339801127168893
4,0.0,0.0,0.0,1.0,0.0,0.42149999737739563,3.339801127168893
4,1.0,0.0,0.0,0.0,0.0,0.32250000536441803,3.339801127168893
4,0.0,0.0,0.0,1.0,0.0,0.28449998795986176,3.339801127168893
5,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,5.2480331681004255
5,0.0,-1.0,0.0,0.0,0.0,-0.32700100703334806,5.2480331681004255
5,0.0,0.0,0.0,1.0,0.0,0.42149999737739563,5.2480331681004255
5,1.0,0.0,0.0,0.0,0.0,0.32250000536441803,5.2480331681004255
5,0.0,0.0,0.0,-1.0,0.0,-0.28450098795986173,5.2480331681004255
6,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,0.5277644054703132
6,0.0,-1.0,0.0,0.0,0.0,-0.32700100703334806,0.5277644054703132
6,0.0,0.0,0.0,1.0,0.0,0.42149999737739563,0.5277644054703132
6,-1.0,0.0,0.0,0.0,0.0,-0.322501005364418,0.5277644054703132
6,0.0,0.0,0.0,1.0,0.0,0.32599999010562897,0.5277644054703132
7,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,3.2158830216101926
7,0.0,-1.0,0.0,0.0,0.0,-0.32700100703334806,3.2158830216101926
7,0.0,0.0,0.0,1.0,0.0,0.42149999737739563,3.2158830216101926
7,-1.0,0.0,0.0,0.0,0.0,-0.322501005364418,3.2158830216101926
7,0.0,0.0,0.0,-1.0,0.0,-0.32600099010562894,3.2158830216101926
8,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,3.5813586779119313
8,0.0,-1.0,0.0,0.0,0.0,-0.32700100703334806,3.5813586779119313
8,0.0,0.0,0.0,-1.0,0.0,-0.4215009973773956,3.5813586779119313
8,0.0,0.0,0.0,0.0,1.0,0.45749999582767487,3.5813586779119313
8,0.0,1.0,0.0,0.0,0.0,0.7069999873638153,3.5813586779119313
8,0.0,1.0,0.0,0.0,0.0,0.5025000125169754,3.5813586779119313
9,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,4.975158249677923
9,0.0,-1.0,0.0,0.0,0.0,-0.32700100703334806,4.975158249677923
9,0.0,0.0,0.0,-1.0,0.0,-0.4215009973773956,4.975158249677923
9,0.0,0.0,0.0,0.0,1.0,0.45749999582767487,4.975158249677923
9,0.0,1.0,0.0,0.0,0.0,0.7069999873638153,4.975158249677923
9,0.0,-1.0,0.0,0.0,0.0,-0.5025010125169754,4.975158249677923
10,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,7.037940137570437
10,0.0,-1.0,0.0,0.0,0.0,-0.32700100703334806,7.037940137570437
10,0.0,0.0,0.0,-1.0,0.0,-0.4215009973773956,7.037940137570437
10,0.0,0.0,0.0,0.0,1.0,0.45749999582767487,7.037940137570437
10,0.0,-1.0,0.0,0.0,0.0,-0.7070009873638153,7.037940137570437
11,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,4.582627017508711
11,0.0,-1.0,0.0,0.0,0.0,-0.32700100703334806,4.582627017508711
11,0.0,0.0,0.0,-1.0,0.0,-0.4215009973773956,4.582627017508711
11,0.0,0.0,0.0,0.0,-1.0,-0.45750099582767484,4.582627017508711
11,0.0,0.0,1.0,0.0,0.0,0.2775000035762787,4.582627017508711
12,1.0,0.0,0.0,0.0,0.0,0.42900000512599945,5.820824113309555
12,0.0,-1.0,0.0,0.0,0.0,-0.32700100703334806,5.820824113309555
12,0.0,0.0,0.0,-1.0,0.0,-0.4215009973773956,5.820824113309555
12,0.0,0.0,0.0,0.0,-1.0,-0.45750099582767484,5.820824113309555
12,0.0,0.0,-1.0,0.0,0.0,-0.27750100357627866,5.820824113309555
12,0.0,1.0,0.0,0.0,0.0,0.5205000042915344,5.820824113309555
