intercept,layer,node,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49
-0.130024639044272,0,28,0.2241950048697553,-6.473068343700164,-0.750735104801319,7.134588548093615,0.8085424900085466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.41712984946932347,0,29,-4.839641048079604,2.7267852338047636,1.4978514916018126,1.2858606335189215,-0.14828330959694072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3871576234860203,0,30,0.8044832620649204,-1.8881410414072821,0.45746800184358405,1.7971005111714147,0.4119574322405091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.10701687724886316,0,31,-0.21758668596712438,0.08142638879241036,-0.1835206912642044,-0.2552630453344472,0.0017415428278607472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.17481638911943137,0,32,-0.30800587113755484,-0.1557617527552831,-0.2743312801992264,0.2107131224663071,-0.01130410789990599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3040715943752647,0,33,0.2690302629319344,-0.29683269095068854,-0.12403420476114148,0.2216563696287628,-0.024286522827895538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.17498865291418125,0,34,0.1839010189005819,-0.22238372157588165,0.16891734313070558,-0.2782545689512918,-0.3151184549117066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.30654644488602995,0,35,0.20366637366212745,-0.11544936775858934,-0.116757222230844,0.10565386083437873,0.1469079287014684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5663227607877993,0,36,1.4714854021168087,-2.7139917702262273,0.3682955932419992,5.352335471889242,-0.4919051314554138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.15863870906547026,0,37,-0.3145099485722273,-0.03248725233002396,0.024477671484094604,-0.05884279725748203,-0.37025640153691636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.4602042795929046,0,38,0.03229506790094622,-0.014952388793548784,-0.21359228575616349,-0.07209052044092015,-0.014919884571395429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.685494640203483,0,39,0.6497666656037396,-6.123458035874014,3.7160586150654398,0.9174559834963886,-0.11678343521002602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.31014132753179363,0,40,-0.24960688722572622,-0.2512209035619804,0.3054013406594871,-0.26871594143119576,0.29087994164505754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.87142539055483,0,41,0.9941785090512989,5.796853145422781,1.7360726638851984,2.8190220803397166,-4.393648176290842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3758583497582319,0,42,-0.5250589192487307,-0.18921795241688522,-0.2710216553609649,-0.06958195773384536,-0.027745012329618828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01647700038344754,0,43,1.2941771991539266,-7.344731036950469,-1.2905937735636581,1.8495122731832163,2.9913447651370246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2463557172930454,0,44,-0.15930229848675384,0.1789473977641638,-0.1420918712067827,-0.10630512527085317,-0.31999365233226357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7469157814758584,0,45,-0.01843584277547497,0.3282627539888657,0.5103981534599786,-1.38139470858901,1.2582663177913087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12591019633326603,0,46,0.07336835950600597,-2.2462633147829685,1.2667672561779735,1.7126682538304296,1.3489840785178837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.409164528239744,0,47,-0.10321628931084322,-0.1449177251852736,-0.11484833369588476,0.1390197012493808,0.18796791917165645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8311437751341253,0,48,0.6194881997200219,1.2974971045806531,0.9552020731518818,-0.690432064743652,1.5997120215579679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.27391044969579076,0,49,-0.20812289927540656,-0.2589494742215204,-0.1461824240758236,0.1848305047030972,0.23312832001488992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7391512917010474,1,0,-0.2797211913128383,-10.604894889245916,-5.675217621928465,-0.3634684278003339,-0.9997706529475483,0.32600817227014894,-0.39186333917875016,4.335197575024674,0.20244217520896965,-0.15716594598397077,-0.0418541197427783,0.3993047079335475,-0.15298110247685334,0.32325756838414815,-0.89013213306891,-3.6653391681492034,-0.029987386663308746,-0.1468666342432651,-6.726636297188523,-0.07899185204960438,6.383089716417504,2.297238029915632,2.1643218043679546,-0.6944190225070086,-0.1018462557876263,-0.5025313013088212,3.7045810536938943,4.1074908965426475,9.095850953575725,-3.2283238151250147,-2.291383157695048,0.17683390482561,-0.32987229190497674,-0.26123427405370897,-0.21420661676159267,-0.3149736062087713,-5.462881959617368,0.10070271460656043,-0.2813090432066321,-6.413599514616098,-0.0057499317673046,5.6872218971584125,0.6741329997407969,-4.276592169989376,-0.06960665067051815,1.2684960520931379,-2.5890962575483756,-0.23191512808165177,2.0317084314276332,0.08631621519015048
