save_path,seed,cv_folds,task,parameters,best_params,valid_score,train_score,train_r2,test_score,test_r2,outcome,alg
../regressors\svm\profit_dummy_profit_model.csv,42,2,continuous,"{'C': [0.1, 1, 10, 100]}",{'C': 100},-27.377936254860558,0.03973323493727604,0.994228569346561,0.03973323493727604,0.994228569346561,profit,svm
