Tree_id,ID,rc_11,rc_14,rc_15,rc_26,rc_37,threshold,prediction,initial_prediction,learning_rate
0,1,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,-4.435911157430509,5.032717219492243,0.15
0,1,0.0,1.0,0.0,0.0,0.0,0.38449999690055847,-4.435911157430509,5.032717219492243,0.15
0,1,0.0,0.0,0.0,1.0,0.0,0.3435000032186508,-4.435911157430509,5.032717219492243,0.15
0,1,0.0,1.0,0.0,0.0,0.0,0.2499999925494194,-4.435911157430509,5.032717219492243,0.15
0,1,0.0,0.0,0.0,0.0,1.0,0.32999999821186066,-4.435911157430509,5.032717219492243,0.15
0,2,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,-0.6897855425863735,5.032717219492243,0.15
0,2,0.0,1.0,0.0,0.0,0.0,0.38449999690055847,-0.6897855425863735,5.032717219492243,0.15
0,2,0.0,0.0,0.0,1.0,0.0,0.3435000032186508,-0.6897855425863735,5.032717219492243,0.15
0,2,0.0,1.0,0.0,0.0,0.0,0.2499999925494194,-0.6897855425863735,5.032717219492243,0.15
0,2,0.0,0.0,0.0,0.0,-1.0,-0.33000099821186063,-0.6897855425863735,5.032717219492243,0.15
0,3,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,2.212096812662583,5.032717219492243,0.15
0,3,0.0,1.0,0.0,0.0,0.0,0.38449999690055847,2.212096812662583,5.032717219492243,0.15
0,3,0.0,0.0,0.0,1.0,0.0,0.3435000032186508,2.212096812662583,5.032717219492243,0.15
0,3,0.0,-1.0,0.0,0.0,0.0,-0.2500009925494194,2.212096812662583,5.032717219492243,0.15
0,3,0.0,0.0,0.0,0.0,1.0,0.4399999976158142,2.212096812662583,5.032717219492243,0.15
0,4,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,5.713178507175842,5.032717219492243,0.15
0,4,0.0,1.0,0.0,0.0,0.0,0.38449999690055847,5.713178507175842,5.032717219492243,0.15
0,4,0.0,0.0,0.0,1.0,0.0,0.3435000032186508,5.713178507175842,5.032717219492243,0.15
0,4,0.0,-1.0,0.0,0.0,0.0,-0.2500009925494194,5.713178507175842,5.032717219492243,0.15
0,4,0.0,0.0,0.0,0.0,-1.0,-0.4400009976158142,5.713178507175842,5.032717219492243,0.15
0,5,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,-4.80128227459481,5.032717219492243,0.15
0,5,0.0,1.0,0.0,0.0,0.0,0.38449999690055847,-4.80128227459481,5.032717219492243,0.15
0,5,0.0,0.0,0.0,-1.0,0.0,-0.3435010032186508,-4.80128227459481,5.032717219492243,0.15
0,5,0.0,0.0,0.0,0.0,1.0,0.49150000512599945,-4.80128227459481,5.032717219492243,0.15
0,5,1.0,0.0,0.0,0.0,0.0,0.6365000009536743,-4.80128227459481,5.032717219492243,0.15
0,6,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,-3.659651747490011,5.032717219492243,0.15
0,6,0.0,1.0,0.0,0.0,0.0,0.38449999690055847,-3.659651747490011,5.032717219492243,0.15
0,6,0.0,0.0,0.0,-1.0,0.0,-0.3435010032186508,-3.659651747490011,5.032717219492243,0.15
0,6,0.0,0.0,0.0,0.0,1.0,0.49150000512599945,-3.659651747490011,5.032717219492243,0.15
0,6,-1.0,0.0,0.0,0.0,0.0,-0.6365010009536743,-3.659651747490011,5.032717219492243,0.15
0,7,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,-1.670930108195807,5.032717219492243,0.15
0,7,0.0,1.0,0.0,0.0,0.0,0.38449999690055847,-1.670930108195807,5.032717219492243,0.15
0,7,0.0,0.0,0.0,-1.0,0.0,-0.3435010032186508,-1.670930108195807,5.032717219492243,0.15
0,7,0.0,0.0,0.0,0.0,-1.0,-0.4915010051259994,-1.670930108195807,5.032717219492243,0.15
0,7,0.0,1.0,0.0,0.0,0.0,0.3735000044107437,-1.670930108195807,5.032717219492243,0.15
0,8,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,2.9602810070004173,5.032717219492243,0.15
0,8,0.0,1.0,0.0,0.0,0.0,0.38449999690055847,2.9602810070004173,5.032717219492243,0.15
0,8,0.0,0.0,0.0,-1.0,0.0,-0.3435010032186508,2.9602810070004173,5.032717219492243,0.15
0,8,0.0,0.0,0.0,0.0,-1.0,-0.4915010051259994,2.9602810070004173,5.032717219492243,0.15
0,8,0.0,-1.0,0.0,0.0,0.0,-0.3735010044107437,2.9602810070004173,5.032717219492243,0.15
0,9,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,1.7027060708121888,5.032717219492243,0.15
0,9,0.0,-1.0,0.0,0.0,0.0,-0.38450099690055844,1.7027060708121888,5.032717219492243,0.15
0,9,0.0,0.0,0.0,0.0,1.0,0.4424999952316284,1.7027060708121888,5.032717219492243,0.15
0,9,0.0,0.0,0.0,1.0,0.0,0.42649999260902405,1.7027060708121888,5.032717219492243,0.15
0,9,0.0,0.0,0.0,0.0,1.0,0.3920000046491623,1.7027060708121888,5.032717219492243,0.15
0,10,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,6.725805035252458,5.032717219492243,0.15
0,10,0.0,-1.0,0.0,0.0,0.0,-0.38450099690055844,6.725805035252458,5.032717219492243,0.15
0,10,0.0,0.0,0.0,0.0,1.0,0.4424999952316284,6.725805035252458,5.032717219492243,0.15
0,10,0.0,0.0,0.0,1.0,0.0,0.42649999260902405,6.725805035252458,5.032717219492243,0.15
0,10,0.0,0.0,0.0,0.0,-1.0,-0.39200100464916227,6.725805035252458,5.032717219492243,0.15
0,11,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,-3.9120698218895567,5.032717219492243,0.15
0,11,0.0,-1.0,0.0,0.0,0.0,-0.38450099690055844,-3.9120698218895567,5.032717219492243,0.15
0,11,0.0,0.0,0.0,0.0,1.0,0.4424999952316284,-3.9120698218895567,5.032717219492243,0.15
0,11,0.0,0.0,0.0,-1.0,0.0,-0.426500992609024,-3.9120698218895567,5.032717219492243,0.15
0,11,0.0,0.0,1.0,0.0,0.0,0.7380000054836273,-3.9120698218895567,5.032717219492243,0.15
0,12,0.0,0.0,0.0,1.0,0.0,0.4895000010728836,5.576763835648876,5.032717219492243,0.15
0,12,0.0,-1.0,0.0,0.0,0.0,-0.38450099690055844,5.576763835648876,5.032717219492243,0.15
