Tree_id,ID,rc_11,rc_14,rc_15,rc_26,rc_37,threshold,prediction
0,1,1.0,0.0,0.0,0.0,0.0,0.44349999725818634,7.215046741501916
0,1,0.0,1.0,0.0,0.0,0.0,0.48650000989437103,7.215046741501916
0,1,0.0,0.0,1.0,0.0,0.0,0.40450000762939453,7.215046741501916
0,1,1.0,0.0,0.0,0.0,0.0,0.22300000488758087,7.215046741501916
0,2,1.0,0.0,0.0,0.0,0.0,0.44349999725818634,0.8828060315913054
0,2,0.0,1.0,0.0,0.0,0.0,0.48650000989437103,0.8828060315913054
0,2,0.0,0.0,1.0,0.0,0.0,0.40450000762939453,0.8828060315913054
0,2,-1.0,0.0,0.0,0.0,0.0,-0.22300100488758087,0.8828060315913054
0,3,1.0,0.0,0.0,0.0,0.0,0.44349999725818634,1.8679472864180682
0,3,0.0,1.0,0.0,0.0,0.0,0.48650000989437103,1.8679472864180682
0,3,0.0,0.0,-1.0,0.0,0.0,-0.4045010076293945,1.8679472864180682
0,3,0.0,1.0,0.0,0.0,0.0,0.30649998784065247,1.8679472864180682
0,4,1.0,0.0,0.0,0.0,0.0,0.44349999725818634,3.960520545774306
0,4,0.0,1.0,0.0,0.0,0.0,0.48650000989437103,3.960520545774306
0,4,0.0,0.0,-1.0,0.0,0.0,-0.4045010076293945,3.960520545774306
0,4,0.0,-1.0,0.0,0.0,0.0,-0.30650098784065244,3.960520545774306
0,5,1.0,0.0,0.0,0.0,0.0,0.44349999725818634,3.2411367208476283
0,5,0.0,-1.0,0.0,0.0,0.0,-0.486501009894371,3.2411367208476283
0,5,0.0,1.0,0.0,0.0,0.0,0.7414999902248383,3.2411367208476283
0,5,0.0,0.0,0.0,1.0,0.0,0.42900000512599945,3.2411367208476283
0,6,1.0,0.0,0.0,0.0,0.0,0.44349999725818634,5.858413546904477
0,6,0.0,-1.0,0.0,0.0,0.0,-0.486501009894371,5.858413546904477
0,6,0.0,1.0,0.0,0.0,0.0,0.7414999902248383,5.858413546904477
0,6,0.0,0.0,0.0,-1.0,0.0,-0.4290010051259994,5.858413546904477
0,7,1.0,0.0,0.0,0.0,0.0,0.44349999725818634,7.401257938297493
0,7,0.0,-1.0,0.0,0.0,0.0,-0.486501009894371,7.401257938297493
0,7,0.0,-1.0,0.0,0.0,0.0,-0.7415009902248383,7.401257938297493
0,7,0.0,1.0,0.0,0.0,0.0,0.7924999892711639,7.401257938297493
0,8,1.0,0.0,0.0,0.0,0.0,0.44349999725818634,0.5928602642824553
0,8,0.0,-1.0,0.0,0.0,0.0,-0.486501009894371,0.5928602642824553
0,8,0.0,-1.0,0.0,0.0,0.0,-0.7415009902248383,0.5928602642824553
0,8,0.0,-1.0,0.0,0.0,0.0,-0.792500989271164,0.5928602642824553
0,9,-1.0,0.0,0.0,0.0,0.0,-0.4435009972581863,0.7769855059673163
0,9,0.0,1.0,0.0,0.0,0.0,0.6675000190734863,0.7769855059673163
0,9,1.0,0.0,0.0,0.0,0.0,0.5945000052452087,0.7769855059673163
0,9,0.0,0.0,0.0,1.0,0.0,0.7670000195503235,0.7769855059673163
0,10,-1.0,0.0,0.0,0.0,0.0,-0.4435009972581863,3.1665043505451993
0,10,0.0,1.0,0.0,0.0,0.0,0.6675000190734863,3.1665043505451993
0,10,1.0,0.0,0.0,0.0,0.0,0.5945000052452087,3.1665043505451993
0,10,0.0,0.0,0.0,-1.0,0.0,-0.7670010195503235,3.1665043505451993
0,11,-1.0,0.0,0.0,0.0,0.0,-0.4435009972581863,2.9162685208770873
0,11,0.0,1.0,0.0,0.0,0.0,0.6675000190734863,2.9162685208770873
0,11,-1.0,0.0,0.0,0.0,0.0,-0.5945010052452088,2.9162685208770873
0,11,0.0,1.0,0.0,0.0,0.0,0.20250000059604645,2.9162685208770873
0,12,-1.0,0.0,0.0,0.0,0.0,-0.4435009972581863,0.12973750032138848
0,12,0.0,1.0,0.0,0.0,0.0,0.6675000190734863,0.12973750032138848
0,12,-1.0,0.0,0.0,0.0,0.0,-0.5945010052452088,0.12973750032138848
0,12,0.0,-1.0,0.0,0.0,0.0,-0.20250100059604645,0.12973750032138848
0,13,-1.0,0.0,0.0,0.0,0.0,-0.4435009972581863,8.44921609908389
0,13,0.0,-1.0,0.0,0.0,0.0,-0.6675010190734864,8.44921609908389
0,13,1.0,0.0,0.0,0.0,0.0,0.5415000021457672,8.44921609908389
0,13,1.0,0.0,0.0,0.0,0.0,0.4724999964237213,8.44921609908389
0,14,-1.0,0.0,0.0,0.0,0.0,-0.4435009972581863,4.152017139910849
0,14,0.0,-1.0,0.0,0.0,0.0,-0.6675010190734864,4.152017139910849
0,14,1.0,0.0,0.0,0.0,0.0,0.5415000021457672,4.152017139910849
0,14,-1.0,0.0,0.0,0.0,0.0,-0.4725009964237213,4.152017139910849
0,15,-1.0,0.0,0.0,0.0,0.0,-0.4435009972581863,2.0200094429142794
0,15,0.0,-1.0,0.0,0.0,0.0,-0.6675010190734864,2.0200094429142794
0,15,-1.0,0.0,0.0,0.0,0.0,-0.5415010021457672,2.0200094429142794
0,15,0.0,1.0,0.0,0.0,0.0,0.7510000169277191,2.0200094429142794
0,16,-1.0,0.0,0.0,0.0,0.0,-0.4435009972581863,0.1845989868490234
0,16,0.0,-1.0,0.0,0.0,0.0,-0.6675010190734864,0.1845989868490234
0,16,-1.0,0.0,0.0,0.0,0.0,-0.5415010021457672,0.1845989868490234
0,16,0.0,-1.0,0.0,0.0,0.0,-0.7510010169277191,0.1845989868490234
1,1,0.0,1.0,0.0,0.0,0.0,0.4755000025033951,0.0
1,1,1.0,0.0,0.0,0.0,0.0,0.32350000739097595,0.0
1,1,0.0,0.0,0.0,0.0,1.0,0.738999992609024,0.0
1,1,0.0,0.0,1.0,0.0,0.0,0.22700000554323196,0.0
1,2,0.0,1.0,0.0,0.0,0.0,0.4755000025033951,3.928429599289232
1,2,1.0,0.0,0.0,0.0,0.0,0.32350000739097595,3.928429599289232
1,2,0.0,0.0,0.0,0.0,1.0,0.738999992609024,3.928429599289232
1,2,0.0,0.0,-1.0,0.0,0.0,-0.22700100554323197,3.928429599289232
1,3,0.0,1.0,0.0,0.0,0.0,0.4755000025033951,9.841264313925638
1,3,1.0,0.0,0.0,0.0,0.0,0.32350000739097595,9.841264313925638
1,3,0.0,0.0,0.0,0.0,-1.0,-0.7390009926090241,9.841264313925638
1,3,0.0,0.0,0.0,1.0,0.0,0.6159999966621399,9.841264313925638
1,4,0.0,1.0,0.0,0.0,0.0,0.4755000025033951,3.448621906521186
1,4,1.0,0.0,0.0,0.0,0.0,0.32350000739097595,3.448621906521186
1,4,0.0,0.0,0.0,0.0,-1.0,-0.7390009926090241,3.448621906521186
1,4,0.0,0.0,0.0,-1.0,0.0,-0.6160009966621399,3.448621906521186
1,5,0.0,1.0,0.0,0.0,0.0,0.4755000025033951,0.15651623966752776
1,5,-1.0,0.0,0.0,0.0,0.0,-0.3235010073909759,0.15651623966752776
