Tree_id,ID,rc_11,rc_14,rc_15,rc_26,rc_37,threshold,prediction
0,1,0.0,0.0,1.0,0.0,0.0,0.6074999868869781,8.351863658594601
0,1,0.0,0.0,0.0,0.0,1.0,0.47450000047683716,8.351863658594601
0,1,0.0,0.0,0.0,0.0,1.0,0.3659999966621399,8.351863658594601
0,1,0.0,0.0,0.0,1.0,0.0,0.2629999965429306,8.351863658594601
0,2,0.0,0.0,1.0,0.0,0.0,0.6074999868869781,0.4375379319157171
0,2,0.0,0.0,0.0,0.0,1.0,0.47450000047683716,0.4375379319157171
0,2,0.0,0.0,0.0,0.0,1.0,0.3659999966621399,0.4375379319157171
0,2,0.0,0.0,0.0,-1.0,0.0,-0.2630009965429306,0.4375379319157171
0,3,0.0,0.0,1.0,0.0,0.0,0.6074999868869781,3.518055623232934
0,3,0.0,0.0,0.0,0.0,1.0,0.47450000047683716,3.518055623232934
0,3,0.0,0.0,0.0,0.0,-1.0,-0.36600099666213987,3.518055623232934
0,3,0.0,1.0,0.0,0.0,0.0,0.789000004529953,3.518055623232934
0,4,0.0,0.0,1.0,0.0,0.0,0.6074999868869781,20.543752676553837
0,4,0.0,0.0,0.0,0.0,1.0,0.47450000047683716,20.543752676553837
0,4,0.0,0.0,0.0,0.0,-1.0,-0.36600099666213987,20.543752676553837
0,4,0.0,-1.0,0.0,0.0,0.0,-0.789001004529953,20.543752676553837
0,5,0.0,0.0,1.0,0.0,0.0,0.6074999868869781,8.342046369261451
0,5,0.0,0.0,0.0,0.0,-1.0,-0.47450100047683713,8.342046369261451
0,5,0.0,1.0,0.0,0.0,0.0,0.6044999957084656,8.342046369261451
0,5,0.0,0.0,0.0,1.0,0.0,0.4999999850988388,8.342046369261451
0,6,0.0,0.0,1.0,0.0,0.0,0.6074999868869781,0.8890692503557239
0,6,0.0,0.0,0.0,0.0,-1.0,-0.47450100047683713,0.8890692503557239
0,6,0.0,1.0,0.0,0.0,0.0,0.6044999957084656,0.8890692503557239
0,6,0.0,0.0,0.0,-1.0,0.0,-0.5000009850988388,0.8890692503557239
0,7,0.0,0.0,1.0,0.0,0.0,0.6074999868869781,9.410913880869652
0,7,0.0,0.0,0.0,0.0,-1.0,-0.47450100047683713,9.410913880869652
0,7,0.0,-1.0,0.0,0.0,0.0,-0.6045009957084656,9.410913880869652
0,7,0.0,1.0,0.0,0.0,0.0,0.7870000004768372,9.410913880869652
0,8,0.0,0.0,1.0,0.0,0.0,0.6074999868869781,18.78166774048225
0,8,0.0,0.0,0.0,0.0,-1.0,-0.47450100047683713,18.78166774048225
0,8,0.0,-1.0,0.0,0.0,0.0,-0.6045009957084656,18.78166774048225
0,8,0.0,-1.0,0.0,0.0,0.0,-0.7870010004768372,18.78166774048225
0,9,0.0,0.0,-1.0,0.0,0.0,-0.6075009868869782,7.7276840124243575
0,9,0.0,1.0,0.0,0.0,0.0,0.39000000059604645,7.7276840124243575
0,9,0.0,0.0,1.0,0.0,0.0,0.6310000121593475,7.7276840124243575
0,9,0.0,0.0,0.0,1.0,0.0,0.3269999921321869,7.7276840124243575
0,10,0.0,0.0,-1.0,0.0,0.0,-0.6075009868869782,1.0814370178858947
0,10,0.0,1.0,0.0,0.0,0.0,0.39000000059604645,1.0814370178858947
0,10,0.0,0.0,1.0,0.0,0.0,0.6310000121593475,1.0814370178858947
0,10,0.0,0.0,0.0,-1.0,0.0,-0.32700099213218686,1.0814370178858947
0,11,0.0,0.0,-1.0,0.0,0.0,-0.6075009868869782,2.192090766568745
0,11,0.0,1.0,0.0,0.0,0.0,0.39000000059604645,2.192090766568745
0,11,0.0,0.0,-1.0,0.0,0.0,-0.6310010121593476,2.192090766568745
0,11,0.0,1.0,0.0,0.0,0.0,0.37450000643730164,2.192090766568745
0,12,0.0,0.0,-1.0,0.0,0.0,-0.6075009868869782,0.0
0,12,0.0,1.0,0.0,0.0,0.0,0.39000000059604645,0.0
0,12,0.0,0.0,-1.0,0.0,0.0,-0.6310010121593476,0.0
0,12,0.0,-1.0,0.0,0.0,0.0,-0.3745010064373016,0.0
0,13,0.0,0.0,-1.0,0.0,0.0,-0.6075009868869782,1.2226102549028164
0,13,0.0,-1.0,0.0,0.0,0.0,-0.3900010005960464,1.2226102549028164
0,13,1.0,0.0,0.0,0.0,0.0,0.3814999908208847,1.2226102549028164
0,13,0.0,1.0,0.0,0.0,0.0,0.5889999866485596,1.2226102549028164
0,14,0.0,0.0,-1.0,0.0,0.0,-0.6075009868869782,7.869558006118536
0,14,0.0,-1.0,0.0,0.0,0.0,-0.3900010005960464,7.869558006118536
0,14,1.0,0.0,0.0,0.0,0.0,0.3814999908208847,7.869558006118536
0,14,0.0,-1.0,0.0,0.0,0.0,-0.5890009866485596,7.869558006118536
0,15,0.0,0.0,-1.0,0.0,0.0,-0.6075009868869782,9.071273948143338
0,15,0.0,-1.0,0.0,0.0,0.0,-0.3900010005960464,9.071273948143338
0,15,-1.0,0.0,0.0,0.0,0.0,-0.3815009908208847,9.071273948143338
0,15,0.0,1.0,0.0,0.0,0.0,0.6840000152587891,9.071273948143338
0,16,0.0,0.0,-1.0,0.0,0.0,-0.6075009868869782,14.166168782193703
0,16,0.0,-1.0,0.0,0.0,0.0,-0.3900010005960464,14.166168782193703
0,16,-1.0,0.0,0.0,0.0,0.0,-0.3815009908208847,14.166168782193703
0,16,0.0,-1.0,0.0,0.0,0.0,-0.6840010152587891,14.166168782193703
1,1,0.0,0.0,0.0,1.0,0.0,0.4729999899864197,3.6184169745013444
1,1,1.0,0.0,0.0,0.0,0.0,0.5410000085830688,3.6184169745013444
1,1,0.0,0.0,0.0,0.0,1.0,0.4035000056028366,3.6184169745013444
1,1,0.0,0.0,1.0,0.0,0.0,0.7184999883174896,3.6184169745013444
1,2,0.0,0.0,0.0,1.0,0.0,0.4729999899864197,7.911806668532619
1,2,1.0,0.0,0.0,0.0,0.0,0.5410000085830688,7.911806668532619
1,2,0.0,0.0,0.0,0.0,1.0,0.4035000056028366,7.911806668532619
1,2,0.0,0.0,-1.0,0.0,0.0,-0.7185009883174897,7.911806668532619
1,3,0.0,0.0,0.0,1.0,0.0,0.4729999899864197,8.444038555308223
1,3,1.0,0.0,0.0,0.0,0.0,0.5410000085830688,8.444038555308223
1,3,0.0,0.0,0.0,0.0,-1.0,-0.4035010056028366,8.444038555308223
1,3,0.0,0.0,0.0,0.0,1.0,0.6850000023841858,8.444038555308223
1,4,0.0,0.0,0.0,1.0,0.0,0.4729999899864197,12.184969947855876
1,4,1.0,0.0,0.0,0.0,0.0,0.5410000085830688,12.184969947855876
1,4,0.0,0.0,0.0,0.0,-1.0,-0.4035010056028366,12.184969947855876
1,4,0.0,0.0,0.0,0.0,-1.0,-0.6850010023841858,12.184969947855876
1,5,0.0,0.0,0.0,1.0,0.0,0.4729999899864197,10.457744987488226
1,5,-1.0,0.0,0.0,0.0,0.0,-0.5410010085830689,10.457744987488226
1,5,0.0,0.0,0.0,1.0,0.0,0.4514999985694885,10.457744987488226
1,5,0.0,0.0,0.0,1.0,0.0,0.4385000020265579,10.457744987488226
1,6,0.0,0.0,0.0,1.0,0.0,0.4729999899864197,0.3718071459695974
1,6,-1.0,0.0,0.0,0.0,0.0,-0.5410010085830689,0.3718071459695974
1,6,0.0,0.0,0.0,1.0,0.0,0.4514999985694885,0.3718071459695974
1,6,0.0,0.0,0.0,-1.0,0.0,-0.4385010020265579,0.3718071459695974
1,7,0.0,0.0,0.0,1.0,0.0,0.4729999899864197,3.2219403930943646
1,7,-1.0,0.0,0.0,0.0,0.0,-0.5410010085830689,3.2219403930943646
1,7,0.0,0.0,0.0,-1.0,0.0,-0.4515009985694885,3.2219403930943646
1,7,0.0,1.0,0.0,0.0,0.0,0.47699999809265137,3.2219403930943646
1,8,0.0,0.0,0.0,1.0,0.0,0.4729999899864197,21.852206545063567
1,8,-1.0,0.0,0.0,0.0,0.0,-0.5410010085830689,21.852206545063567
1,8,0.0,0.0,0.0,-1.0,0.0,-0.4515009985694885,21.852206545063567
1,8,0.0,-1.0,0.0,0.0,0.0,-0.47700099809265134,21.852206545063567
1,9,0.0,0.0,0.0,-1.0,0.0,-0.47300098998641965,4.419347495747415
1,9,0.0,0.0,1.0,0.0,0.0,0.5405000150203705,4.419347495747415
1,9,0.0,0.0,1.0,0.0,0.0,0.5374999940395355,4.419347495747415
1,9,0.0,0.0,0.0,1.0,0.0,0.5685000121593475,4.419347495747415
1,10,0.0,0.0,0.0,-1.0,0.0,-0.47300098998641965,0.7667853510745537
1,10,0.0,0.0,1.0,0.0,0.0,0.5405000150203705,0.7667853510745537
1,10,0.0,0.0,1.0,0.0,0.0,0.5374999940395355,0.7667853510745537
1,10,0.0,0.0,0.0,-1.0,0.0,-0.5685010121593476,0.7667853510745537
1,11,0.0,0.0,0.0,-1.0,0.0,-0.47300098998641965,0.0
1,11,0.0,0.0,1.0,0.0,0.0,0.5405000150203705,0.0
1,11,0.0,0.0,-1.0,0.0,0.0,-0.5375009940395356,0.0
1,11,0.0,0.0,0.0,0.0,1.0,0.6899999976158142,0.0
1,12,0.0,0.0,0.0,-1.0,0.0,-0.47300098998641965,25.264422874377228
1,12,0.0,0.0,1.0,0.0,0.0,0.5405000150203705,25.264422874377228
1,12,0.0,0.0,-1.0,0.0,0.0,-0.5375009940395356,25.264422874377228
1,12,0.0,0.0,0.0,0.0,-1.0,-0.6900009976158142,25.264422874377228
